facet,canon_term,variant_count,n_posts,variant
discount_product,kids mouthwash,6,14,foaming mouthwash
discount_product,kids mouthwash,6,14,kids mouthwash
discount_product,kids mouthwash,6,14,kids mouthwash rinse
discount_product,kids toothpaste,5,22,fresh toothpaste
discount_product,kids toothpaste,5,22,gel toothpaste
discount_product,kids toothpaste,5,22,kids natural toothpaste
discount_product,kids toothpaste,5,22,kids toothpaste
discount_product,kids toothpaste,5,22,natural toothpaste
discount_product,kids winter boot,4,4,insulated winter boots
discount_product,kids winter boot,4,4,kids winter boots
discount_product,kids winter boot,4,4,purple winter boots
discount_product,kids winter boot,4,4,tall winter boots
discount_product,knit cardigan sweater,4,7,knit button cardigan
discount_product,knit cardigan sweater,4,7,knit cardigan sweater
discount_product,knit cardigan sweater,4,7,knit sweater cardigan
discount_product,knit cardigan sweater,4,7,knit trench cardigan
discount_product,knit sweater,10,15,baby knit sweater
discount_product,knit sweater,10,15,flag knit sweater
discount_product,knit sweater,10,15,grey knit sweater
discount_product,knit sweater,10,15,knit fall sweaters
discount_product,knit sweater,10,15,knit patterned sweater
discount_product,knit sweater,10,15,knit star sweater
discount_product,knit sweater,10,15,knit sweater
discount_product,knit sweater,10,15,knit sweater tee
discount_product,knit sweater,10,15,knitted graphic sweater
discount_product,knit sweater,10,15,patterned knit sweater
discount_product,knit sweater top,4,4,cream knit top
discount_product,knit sweater top,4,4,crochet knit top
discount_product,knit sweater top,4,4,grey knit top
discount_product,knit sweater top,4,4,knit wrap top
discount_product,laptop computer,4,24,boxed laptop computer
discount_product,laptop computer,4,24,laptop
discount_product,laptop computer,4,24,laptop computer
discount_product,laptop computer,4,24,laptop computers
discount_product,large egg,2,4,large eggs
discount_product,large egg,2,4,large size eggs
discount_product,large wall clock,3,5,large wall clock
discount_product,large wall clock,3,5,owl wall clock
discount_product,large wall clock,3,5,wall clock
discount_product,laundry detergent,4,54,baby laundry detergent
discount_product,laundry detergent,4,54,gain laundry detergent
discount_product,laundry detergent,4,54,laundry care detergent
discount_product,laundry detergent,4,54,laundry detergent
discount_product,laundry detergent bottle,3,7,laundry detergent bottle
discount_product,laundry detergent bottle,3,7,laundry detergent boxes
discount_product,laundry detergent bottle,3,7,laundry detergent jug
discount_product,laundry detergent fling,3,20,laundry detergent flings
discount_product,laundry detergent fling,3,20,laundry flings
discount_product,laundry detergent fling,3,20,laundry flings detergent
discount_product,laundry detergent pac,4,33,detergent pacs
discount_product,laundry detergent pac,4,33,dishwasher detergent pacs
discount_product,laundry detergent pac,4,33,laundry detergent pacs
discount_product,laundry detergent pac,4,33,laundry detergent soap pacs
discount_product,laundry detergent pack,4,7,laundry detergent bundle
discount_product,laundry detergent pack,4,7,laundry detergent pack
discount_product,laundry detergent pack,4,7,laundry detergent packs
discount_product,laundry detergent pack,4,7,laundry detergent sheets
discount_product,laundry detergent pak,4,18,detergent power paks
discount_product,laundry detergent pak,4,18,laundry detergent paks
discount_product,laundry detergent pak,4,18,laundry detergent power paks
discount_product,laundry detergent pak,4,18,power paks laundry detergent
discount_product,laundry detergent pod,5,99,laundry detergent pods
discount_product,laundry detergent pod,5,99,laundry pods
discount_product,laundry detergent pod,5,99,laundry pods detergent
discount_product,laundry detergent pod,5,99,power pods laundry detergent
discount_product,laundry detergent pod,5,99,simply pods laundry detergent
discount_product,laundry detergent tile,3,23,detergent tile squares
discount_product,laundry detergent tile,3,23,laundry detergent tiles
discount_product,laundry detergent tile,3,23,laundry tiles detergent
discount_product,laundry flings pod,2,4,flings laundry detergent pods
discount_product,laundry flings pod,2,4,laundry flings pods
discount_product,laundry scent booster,5,33,laundry scent beads
discount_product,laundry scent booster,5,33,laundry scent booster
discount_product,laundry scent booster,5,33,laundry scent booster beads
discount_product,laundry scent booster,5,33,laundry scent booster fireworks
discount_product,laundry scent booster,5,33,laundry scent boosters
discount_product,laundry stain remover spray,2,17,laundry stain remover
discount_product,laundry stain remover spray,2,17,laundry stain remover spray
discount_product,laxative soft chew,4,5,chewable laxative tablets
discount_product,laxative soft chew,4,5,laxative chewable tablets
discount_product,laxative soft chew,4,5,laxative soft chews
discount_product,laxative soft chew,4,5,soft chews laxative
discount_product,leather belt,4,4,embossed leather belt
discount_product,leather belt,4,4,leather belt
discount_product,leather belt,4,4,leather buckle belt
discount_product,leather belt,4,4,leather dress belt
discount_product,leather cowboy boot,8,22,green leather boots
discount_product,leather cowboy boot,8,22,leather boots
discount_product,leather cowboy boot,8,22,leather combat boots
discount_product,leather cowboy boot,8,22,leather cowboy boots
discount_product,leather cowboy boot,8,22,leather hiking boots
discount_product,leather cowboy boot,8,22,leather motorcycle boots
discount_product,leather cowboy boot,8,22,leather riding boots
discount_product,leather cowboy boot,8,22,yellow leather boots
discount_product,leather crossbody bag,3,4,leather crossbody bag
discount_product,leather crossbody bag,3,4,leather crossbody purse
discount_product,leather crossbody bag,3,4,leather phone crossbody bag
discount_product,leather handbag,8,16,black leather handbag
discount_product,leather handbag,8,16,cream leather handbag
discount_product,leather handbag,8,16,green leather handbag
discount_product,leather handbag,8,16,heart leather handbag
discount_product,leather handbag,8,16,leather handbag
discount_product,leather handbag,8,16,leather handbags
discount_product,leather handbag,8,16,leather monogram handbag
discount_product,leather handbag,8,16,pink leather handbags
discount_product,leather jacket,2,7,leather jacket
discount_product,leather jacket,2,7,leather motorcycle jacket
discount_product,leather shoulder bag,3,16,black leather shoulder bag
discount_product,leather shoulder bag,3,16,leather buckle shoulder bag
discount_product,leather shoulder bag,3,16,leather shoulder bag
discount_product,leather sneaker,4,10,leather low sneakers
discount_product,leather sneaker,4,10,leather sneakers
discount_product,leather sneaker,4,10,patent leather sneakers
discount_product,leather sneaker,4,10,white leather sneakers
discount_product,leather sofa,5,7,black leather sofa
discount_product,leather sofa,5,7,green leather sofa
discount_product,leather sofa,5,7,leather sofa
discount_product,leather sofa,5,7,leather sofa couch
discount_product,leather sofa,5,7,white leather couch
discount_product,leather tote bag,6,16,black leather tote
discount_product,leather tote bag,6,16,embossed leather tote
discount_product,leather tote bag,6,16,leather tote bag
discount_product,leather tote bag,6,16,leather wine tote
discount_product,leather tote bag,6,16,orange leather tote bag
discount_product,leather tote bag,6,16,pink leather tote handbag
discount_product,leather wallet,6,11,black leather wallet
discount_product,leather wallet,6,11,brown leather wallet
discount_product,leather wallet,6,11,leather long wallet
discount_product,leather wallet,6,11,leather wallet
discount_product,leather wallet,6,11,leather wallets
discount_product,leather wallet,6,11,leather zip wallet
discount_product,leave in conditioner,5,17,leave in conditioner
discount_product,leave in conditioner,5,17,leave in conditioner pack
discount_product,leave in conditioner,5,17,leave in conditioner packet
discount_product,leave in conditioner,5,17,leave in conditioner spray
discount_product,leave in conditioner,5,17,leave-in conditioner
discount_product,led light bulb,2,10,led light bulb
discount_product,led light bulb,2,10,led light bulbs
discount_product,lemon meringue pie candy,4,8,lemon meringue candies
discount_product,lemon meringue pie candy,4,8,lemon meringue candy
discount_product,lemon meringue pie candy,4,8,lemon meringue pie candy
discount_product,lemon meringue pie candy,4,8,lemon meringue pie chocolate candy
discount_product,leopard print bag,7,6,fluffy leopard shoulder bag
discount_product,leopard print bag,7,6,leopard print backpack
discount_product,leopard print bag,7,6,leopard print faux fur bag
discount_product,leopard print bag,7,6,leopard print handbag
discount_product,leopard print bag,7,6,leopard print tote
discount_product,leopard print bag,7,6,leopard shoulder bag
discount_product,leopard print bag,7,6,leopard tote bag
discount_product,light wash denim jean,4,7,dark wash jeans
discount_product,light wash denim jean,4,7,light wash denim jeans
discount_product,light wash denim jean,4,7,light wash flare jeans
discount_product,light wash denim jean,4,7,light wash jeans
discount_product,lip balm,6,17,lip balm
discount_product,lip balm,6,17,lip balm pack
discount_product,lip balm,6,17,lip balm set
discount_product,lip balm,6,17,lip balm three pack
discount_product,lip balm,6,17,lip balm tube
discount_product,lip balm,6,17,lip balm tubes
discount_product,lip butter balm,2,4,butter balm lip treatment
discount_product,lip butter balm,2,4,lip butter balm
discount_product,lip gloss,8,19,lip gloss
discount_product,lip gloss,8,19,lip gloss assortment
discount_product,lip gloss,8,19,lip gloss balm
discount_product,lip gloss,8,19,lip gloss box
discount_product,lip gloss,8,19,lip gloss pack
discount_product,lip gloss,8,19,lip gloss stain pack
discount_product,lip gloss,8,19,lip gloss tube
discount_product,lip gloss,8,19,lip gloss tubes
discount_product,lipstick tube,3,4,cosmetic lip tubes
discount_product,lipstick tube,3,4,lipstick tube
discount_product,lipstick tube,3,4,lipstick tubes
discount_product,liquid bleach,3,4,liquid bleach
discount_product,liquid bleach,3,4,liquid bleach bottle
discount_product,liquid bleach,3,4,liquid bleach jug
discount_product,liquid blush,4,6,liquid blush
discount_product,liquid blush,4,6,liquid blush bottle
discount_product,liquid blush,4,6,liquid blush tube
discount_product,liquid blush,4,6,liquid matte blush
discount_product,liquid body wash,1,21,liquid body wash
discount_product,liquid concealer,3,4,liquid concealer
discount_product,liquid concealer,3,4,liquid concealer tubes
discount_product,liquid concealer,3,4,liquid facial concealer
discount_product,liquid dish soap,8,117,dish detergent
discount_product,liquid dish soap,8,117,dish detergent liquid
discount_product,liquid dish soap,8,117,dish liquid detergent
discount_product,liquid dish soap,8,117,dish liquid soap
discount_product,liquid dish soap,8,117,dish soap
discount_product,liquid dish soap,8,117,dish soap liquid
discount_product,liquid dish soap,8,117,liquid dish detergent
